"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Bezos Academy Old East Dallas","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Mesa–Adobe Hills","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy North Dallas","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Mesa–Greenfield Estates","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Mesa–Meadwovale","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Louisville–Russell","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Louisville–Okolona","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Maui–Lahaina","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Lancaster–Cedar Valley","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Lacey–Southeast","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Lakeland","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Kissimmee–Poinciana","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Glendale–Desert Garden Park","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Houston–North Shore","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Houston–Magnolia Park","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Glendale–Sahuaro Glenn","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Des Moines","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Houston–Denver Harbor","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Federal Way–Lakeland","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Everett—Downtown","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Birch Tree Montessori School","United States","https://www.facebook.com/birchtreemontessori","","https://www.instagram.com/birchtreemontessori","","","admin@birchtreemontessori.org","high","script pass: found on school website"
"Bezos Academy Dallas–Cockrell Hill","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Denton","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Deerfield Beach","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Boca Raton","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bezos Academy Central Kissimmee","United States","https://www.facebook.com/tr","","https://www.instagram.com/bezosacademy","https://www.linkedin.com/company/day1academies","","","high","script pass: found on school website"
"Bethany Village Montessori School","United States","https://www.facebook.com/MontessoriUnlimited","","https://www.instagram.com/montessoriunltd","","","","high","script pass: found on school website"
"Bergamo Montessori School","United States","https://www.facebook.com/BergamoSchool","","https://instagram.com/bergamomontessori","","","info@bergamoschools.com","high","script pass: found on school website"
"BellaVision Montessori","United States","https://www.facebook.com/BellaVision-Montessori-876522769149765","","","https://www.linkedin.com/company/bellavision-montessori","https://twitter.com/BellaVisionTx","cd@bellavisionmontessori.com","high","script pass: found on school website"
"Bella Montessori Preschool","United States","","","https://www.instagram.com/bella_montessori","","","bellamontessoripreschool@gmail.com","medium","script pass: found on school website"
