School,Email,Region,City,Phone,Website,Source,Notes
Charles Ellis Montessori Academy,amanda.zito@sccpss.com,GA,Savannah,(912) 395-5470,https://ellis.sccpss.com/,montessoricensus.org,public
Chantilly Montessori School,sandrad.noel@cms.k12.nc.us,NC,Charlotte,(980) 343-0692,https://www.cmsk12.org/chantillyES,montessoricensus.org,public
Champions Montessori School,championsmontessori@yahoo.com,TX,Spring,(281) 257-2700,,montessoricensus.org,private
Century House Montessori School,montessoribvi@surfbvi.com,BVI,Tortola,NOT_FOUND,,montessoricensus.org,private
Centro Pedagogico Infantil Maria Montessori,cpimm@codetel.net.do,,Santo Domingo,NOT_FOUND,,montessoricensus.org,private
Centre Square Montessori School House,csmsbluebell@comcast.net,PA,Blue Bell,(610) 275-1775,,montessoricensus.org,private
Centre Square Montessori Schoolhouse,NOT_FOUND,PA,Blue Pell,NOT_FOUND,https://centresquaremontessori.com/,montessoricensus.org,private
Central School,nradley@helenaschools.org,MT,Helena,(406) 324-1230,https://central.helenaschools.org/,montessoricensus.org,public
Central Montessori School of Virginia,NOT_FOUND,VA,Richmond,(804) 447-7493,https://centralmontessori.com/index.html,montessoricensus.org,private
Central Montessori Academy,NOT_FOUND,OH,Cincinnati,(513) 742-5800,http://www.centralmontessoriacademy.com,montessoricensus.org,private
Center Montessori School,cms@centermontessori.org,FL,Bradenton,(941) 753-4987,,montessoricensus.org,private
Centerra Ranch Montessori School,NOT_FOUND,TX,Katy,(281) 693-2767,,montessoricensus.org,private
Centerville Montessori School,NOT_FOUND,CA,Fremont,(510) 797-3634,,montessoricensus.org,private
Center Grove Montessori School,cgmontessori@outlook.com,IN,Greenwood,(317) 883-0335,http://www.centergrovemontessori.com,montessoricensus.org,private
Center for Early Childhood Education,karen.gatten@discovercece.org,TX,Houston,(713) 348-5437,http://www.discovercece.org,montessoricensus.org,private
Centennial Montessori School,NOT_FOUND,CA,San Mateo,(650) 340-1230,,montessoricensus.org,private
Cedars Montessori School,NOT_FOUND,TX,Austin,NOT_FOUND,,montessoricensus.org,private
Centennial Montessori,laura@thecentennialmontessori.com,CO,Centennial,NOT_FOUND,,montessoricensus.org,private
Cedar Valley Montessori School,headofschool@cvmontessori.org,IA,Cedar Rapids,(319) 365-5155,http://www.cvmontessori.org,montessoricensus.org,private
Cedar River Montessori School,erin@cedarrivermontessori.org,WA,Renton,(425) 271-9614,http://www.cedarrivermontessori.org,montessoricensus.org,private; alt: info@cedarrivermontessori.org
Cedar Park Montessori School,director@cedarparkmontessori.com,TX,Cedar Park,(512) 259-8495,,montessoricensus.org,private
Caughman Road Elementary,davenna.williams@richlandone.org,SC,Columbia,NOT_FOUND,https://caughman.richlandone.org/,montessoricensus.org,public; alt: david.thorpe@richlandone.org
Cattoira Montessori School,denise@cattoiramontessori.com,FL,Miami,(305) 274-6509,,montessoricensus.org,private
Cathedral House Episcopal School,teri.jackson@mmschools.org,TX,Houston,(713) 222-2482,http://discoverches.org,montessoricensus.org,private
Cathedral Hill Montessori School,NOT_FOUND,MN,Saint Paul,(651) 222-1555,http://www.chmschool.org,montessoricensus.org,private
Castle Mound Montessori,NOT_FOUND,TX,Flower Mound,NOT_FOUND,,montessoricensus.org,private
Castle Montessori of Plano,NOT_FOUND,TX,Plano,NOT_FOUND,,montessoricensus.org,private
Castle Montessori Frisco,NOT_FOUND,TX,Frisco,NOT_FOUND,,montessoricensus.org,private
Castle Montessori of McKinney,NOT_FOUND,TX,McKinney,NOT_FOUND,,montessoricensus.org,private
Castle Island Bilingual Montessori,diane@castleislandmontessori.org,NY,Albany,(518) 533-9838,http://www.castleislandmontessori.org,montessoricensus.org,private
Casita Montessori School,casitamontessorischool@yahoo.com,OR,Portland,(503) 289-7570,http://casitamontessorischool.org,montessoricensus.org,private
Castle Hills Montessori,NOT_FOUND,TX,Carrollton,NOT_FOUND,,montessoricensus.org,private
Cascadia School,danielle.benge@cascadiaschool.org,WA,Vancouver,(360) 944-8096,http://cascadiaschool.org,montessoricensus.org,private
Cascade Summit Montessori School,NOT_FOUND,OR,West Linn,NOT_FOUND,https://www.montessori.com/montessori-schools/west-linn-or-7341/,montessoricensus.org,private
"Casady School,Primary Division",director@cgmacademy.com,OK,Oklahoma City,(405) 749-3148,,montessoricensus.org,private
Casa Montessori School of Lady Lake,puqui.casa@gmail.com,FL,Lady Lake,(352) 775-4555,http://casamontessoriladylake.com,montessoricensus.org,private
Casa Ninos School of Montessori,NOT_FOUND,AZ,Tuscon,NOT_FOUND,https://casaninos.org/,montessoricensus.org,private
Casa Montessori School,jillian@casamontessori.com,GA,Marietta,(770) 973-2731,https://www.casamontessori.com/,montessoricensus.org,private; alt: suzannej@casamontessori.com
Casa Montessori Child Development Center—TX,martha_winters@yahoo.com,TX,Austin,(512) 474-4119,http://www.casa-montessori.org,montessoricensus.org,private
Casa Montessori Child Development Center,NOT_FOUND,GA,Marietta,(770) 973-2731,,montessoricensus.org,private
Casa Montessori,NOT_FOUND,CA,Northridge,(818) 886-7922,http://www.casamontessori.com,montessoricensus.org,private
Casa Esperanza Montessori Charter School,gconnor@cemcs.org,NC,Wake Forest,(919) 855-9811,https://www.cemcs.org/,montessoricensus.org,public
Casa di Mir Montessori School,wwhitehead@casadimir.org,CA,Campbell,(408) 370-3073,http://www.casadimir.org,montessoricensus.org,private
"Casa dei Bambini, Warsaw Montessori School,",office@warsawmontessori.edu.pl,,Warszawa,NOT_FOUND,,montessoricensus.org,private
Casa dei Montessori,NOT_FOUND,TN,Nashville,NOT_FOUND,https://casadeimontessori.com/,montessoricensus.org,private
Casa Del Nino Bilingual Montessori,NOT_FOUND,AZ,Chandler,(480) 963-2550,,montessoricensus.org,private
Casa dei Bambini Warsaw – Toddler and Casa,office@warsawmontessori.edu.pl,,Warsaw,NOT_FOUND,,montessoricensus.org,private
Casa Dei Bambini Montessori School – Telfair,NOT_FOUND,TX,Sugar Land,(281) 207-9700,,montessoricensus.org,private
Casa Dei Bambini Montessori School,casadeibambini@gmail.com,FL,Miami Beach,(305) 534-8911,,montessoricensus.org,private
Casa dei Bambini Montessori Children's Center,casadeibambini@comcast.net,NH,Bow,(603) 227-9300,http://www.casadeibambinicenter.com,montessoricensus.org,private
Casa Dei Bambini – Riverstone,NOT_FOUND,TX,Missouri City,(281) 261-2272,,montessoricensus.org,private
Casa de Montessori,mary.casademontessori@gmail.com,AZ,Chandler,(480) 525-1572,http://www.micasademontessori.wix.com/casa-de-montessori,montessoricensus.org,private
Casa  de  Montessori,info@casademontessori.com,MD,Silver Spring,(301) 384-8404,http://www.casademontessori.com,montessoricensus.org,private; alt: jbentley@casademontessori.com
Carson Montessori School,slobsinger@carsonmontessori.com,NV,Carson,(775) 887-9500,http://www.carsonmontessori.com,montessoricensus.org,public
Carroll Creek Montessori Public Charter School,jay.scheurle@fcps.org,MD,Frederick,240-566-0666,https://carrollcreekmontessori.org/,montessoricensus.org,public
Carrig Montessori School,info@carrigmontessori.com,NY,Brooklyn,(718) 388-1023,,montessoricensus.org,private
Carmel Montessori Academy and Children's House,cmaamch@comcast.net,IL,Warrenville,(630) 393-2995,,montessoricensus.org,private
"Carmel Montessori Schools,Inc.",NOT_FOUND,IN,Carmel,(317) 580-0699,,montessoricensus.org,private
Carmen Pilar Santos,NOT_FOUND,PR,Humacao,NOT_FOUND,,montessoricensus.org,public
Carl H. Sundahl Elementary,tmarshall@fcusd.org,CA,Folsom,(916) 294-2425,https://cse.fcusd.org,montessoricensus.org,public
Carlisle Montessori School,NOT_FOUND,GA,Atlanta,(404) 949-0053,,montessoricensus.org,private
Cardinal Montessori School,cardinalmontessori@gmail.com,VA,Woodbridge,(703) 491-3810,http://cardinalmontessori.com,montessoricensus.org,private
Capucine Montessori School,info@capucinemontessori.org,MA,Cambridge,(339) 707-7709,http://www.capucinemontessori.org,montessoricensus.org,private; alt: marion@capucinemontessori.org
Capitol Hill Montessori at Logan,kim.adutwum@k12.dc.gov,DC,Washington,(202) 698-4467,http://capitolhillmontessorischool.org,montessoricensus.org,public; alt: marion.price@k12.dc.gov
Capital Day School,NOT_FOUND,KY,Frankfort,NOT_FOUND,https://www.capitaldayschool.net/,montessoricensus.org,private
Canyon Heights Academy,NOT_FOUND,CA,Campbell,NOT_FOUND,https://canyonheightsacademy.com/,montessoricensus.org,private
Canton Montessori School,mmccaffrey@cantonmontessori.org,OH,Canton,(330) 452-0148,http://www.cantonmontessori.org,montessoricensus.org,private
Campus School of Carlow University Montessori Program,NOT_FOUND,PA,Pittsburgh,(412) 578-6158,http://www.campusschool.carlow.edu,montessoricensus.org,private
Campbell Montessori School,NOT_FOUND,MO,St. Charles,(636) 477-8200,http://www.campbellmontessori.org,montessoricensus.org,private
Cameron Park Montessori School,cameronparkmontessoripreschool@gmail.com,CA,Shingle Springs,NOT_FOUND,http://cameronparkmontessori.com/index.html,montessoricensus.org + school site,private
Camino de Paz Montessori Secondary School and Farm,NOT_FOUND,NM,Santa Cruz,NOT_FOUND,https://www.caminodepaz.net/,montessoricensus.org,private
Camden Hill Montessori,info@camdenhill.com,TX,Carrollton,(972) 408-2373,,montessoricensus.org,private
Cambridge Montessori School,info@cambridgemontessori.org,MA,Cambridge,(617) 492-3410,,montessoricensus.org,private; PRIOR_CONTACT
Camas Montessori School,donnahargrave386@gmail.com,WA,Camas,(360) 834-7434,https://www.montessoricensus.org/camasmontessori%40yahoo.com,montessoricensus.org,private
Calvary by the Sea Montessori School,preschool@calvarybythesea.org,HI,Honolulu,(808) 377-5104,http://www.calvarybythesea.org,montessoricensus.org,private
California Montessori Project: Elk Grove Campus,cklagenberg@cacmp.org,CA,Elk Grove,(916) 714-9699,https://eg.cacmp.org,montessoricensus.org,public; alt: lgarcia@cacmp.org
California Montessori Project Shingle Springs,smeece@cacmp.org,CA,Shingle Springs,(530) 672-3095,https://ss.cacmp.org/,montessoricensus.org,public
California Montessori Project Orangevale,mostendorf@cacmp.org,CA,Orangevale,(916) 673-9389,https://or.cacmp.org,montessoricensus.org,public
California Montessori Project Carmichael,cklagenberg@cacmp.org,CA,Carmichael,(916) 971-2430,https://cm.cacmp.org,montessoricensus.org,public; alt: jtice@cacmp.org
California Montessori Project Capitol,sschmidt@cacmp.org,CA,Sacramento,(916) 325-0910,https://cap.cacmp.org/,montessoricensus.org,public
California Montessori Project American River,oguy@cacmp.org,CA,Fair Oaks,(916) 864-0081,https://ar.cacmp.org/,montessoricensus.org,public
Cadence Academy Montessori,NOT_FOUND,OR,West Linn,NOT_FOUND,https://www.cadence-education.com/locations/or/west-linn/839/,montessoricensus.org,private
CACC Montessori School,caccmont@caccmont.org,DE,Hockessin,(302) 239-2917,,montessoricensus.org,private
Butler Montessori,laura@butlerschool.org,MD,Darnestown,(301) 977-6600,http://www.butlerschool.org,montessoricensus.org,private
CA Montessori Children's Center (NY),NOT_FOUND,NY,Islandia,(631) 342-6072,,montessoricensus.org,private
CA Montessori Children's Center (VA),NOT_FOUND,VA,Herndon,(703) 708-3699,,montessoricensus.org,private
Busy Little Hands Christian Montessori,busylittlehandscm@gmail.com,NJ,East Brunswick,(732) 387-2750,,montessoricensus.org,private
Bush Elementary,gfolson@mpsaz.org,AZ,Mesa,NOT_FOUND,https://bush.mpsaz.org/,montessoricensus.org,public; alt: lnsmith@mpsaz.org
Burlington Montessori,smdahdouh@gmail.com,MA,Burlington,(781) 273-0432,,montessoricensus.org,private
"Burlingame Montessori Schools, Inc.",lynettecaron@sbcglobal.net,CA,Burlingame,NOT_FOUND,,montessoricensus.org,private
Bunche Montessori Early Childhood Center,julie.spradling@fwcs.k12.in.us,IN,Fort Wayne,(260) 467-4790,https://bunche.fortwayneschools.org/,montessoricensus.org,public
Buffalo Grove Montessori School,bgmsdeb@sbcglobal.net,IL,Buffalo Grove,(847) 541-8111,,montessoricensus.org,private
Buena Vista Elementary School,angela.prochnow@d11.org,CO,Colorado Springs,(719) 328-4100,http://buenavista.d11.org,montessoricensus.org,public
Bucks County Montessori Charter School,blong@bcmcs.com,PA,Fairless Hills,(215) 428-6700,http://www.bcmcs.com,montessoricensus.org,public
Buckner Terrace Montessori,eblewis@dallasisd.org,TX,Dallas,NOT_FOUND,https://bucknerterrace.dallasisd.org/,montessoricensus.org,public
Bryant Woods Montessori Children's House,directorbwmch@comcast.net,MD,Columbia,(410) 730-7525,,montessoricensus.org,private
Buckhead Preparatory School,NOT_FOUND,GA,Atlanta,NOT_FOUND,,montessoricensus.org,private
Bryant Montessori School,abecker1@tacoma.k12.wa.us,WA,Tacoma,(253) 571-2800,https://bryant.tacomaschools.org,montessoricensus.org,public; alt: nobrien@tacoma.k12.wa.us
Bryant Montessori Middle School,nobrien@tacoma.k12.wa.us,WA,Tacoma,(253) 571-2800,https://bryant.tacomaschools.org,montessoricensus.org,public
Brush Creek Montessori School,admin@bcmontessori.org,CA,Santa Rosa,(707) 539-7980,http://bcmontessori.org,montessoricensus.org,private
Brookview School,info@brookviewschool.org,MI,Benton Harbor,(269) 925-3544,http://www.brookviewschool.org,montessoricensus.org,private
Brown Tufts Montessori,NOT_FOUND,CT,Woodbury,(203) 263-4600,http://www.BrownTuftsMontessori.com,montessoricensus.org,private
Brookside Elementary School,delaneyj@norwalkps.org,CT,Norwalk,NOT_FOUND,https://bes.norwalkps.org,montessoricensus.org,public; alt: guerrac@norwalkps.org
Brooksfield School,sarah@brooksfieldschool.org,VA,McLean,(703) 356-5437,,montessoricensus.org,private
Brookfield Academy – West Bloomfield Campus,NOT_FOUND,MI,West Bloomfield,(248) 626-6665,,montessoricensus.org,private
Brooklyn Heights Montessori School,NOT_FOUND,NY,Brooklyn,(718) 858-5100,http://www.bhmsny.org/,montessoricensus.org,private
Brookfield Academy – Troy Campus,lluther@brookfieldacademy.net,MI,Troy,(248) 689-9565,,montessoricensus.org,private
Brookfield Academy – Rochester Campus,dmccomb@brookfieldacademy.net,MI,Rochester Hills,(248) 375-1700,,montessoricensus.org,private
Brookeside Montessori School,headofschool@brookeside.org,PA,Bechtelsville,(610) 473-0408,http://brookeside.org,montessoricensus.org,private
Brookfield Academy – Livonia Campus,NOT_FOUND,MI,Livonia,(734) 464-2789,,montessoricensus.org,private
Bronxville Montessori School,admissions@bronxvillemontessori.com,NY,Bronxville,(914) 793-2083,,montessoricensus.org,private
Brockman Elementary School,erica.rice@richlandone.org,SC,Columbia,NOT_FOUND,https://brockman.richlandone.org/,montessoricensus.org,public; alt: sharonda.giles@richlandone.org
Broadwater Elementary School,kboedecker@helenaschools.org,MT,Helena,(406) 324-1130,https://broadwater.helenaschools.org/,montessoricensus.org,public
Broad Branch Children's House,NOT_FOUND,DC,Washington,(202) 232-2233,http://www.bbchmontessori.com,montessoricensus.org,private
Brixham Montessori Friends School,NOT_FOUND,ME,York,(207) 351-2700,,montessoricensus.org,private
Bristow Montessori School,NOT_FOUND,VA,Bristow,(703) 468-1191,http://www.bristowmontessori.com/,montessoricensus.org,private
Brilliant Star Montessori School,principal@brilliantstar.org,,,NOT_FOUND,https://www.brilliantstar.org/,montessoricensus.org + school site,private
Bright Star Montessori Preschool,info@brightstarmontessori.net,CA,Ontario,(909) 608-0288,,montessoricensus.org,private
Bright Minds Preschool,hyattc@mapleton.us,CO,Colorado Springs,(719) 357-8751,http://www.thebrightmindspreschool.com,montessoricensus.org,private
Bright Horizons Montessori at Interlocken,NOT_FOUND,CO,Broomfield,(303) 466-4411,http://schools.brighthorizons.com/co/broomfield/interlocken,montessoricensus.org,private
Bright Horizons Montessori at the Marina,NOT_FOUND,CO,Denver,NOT_FOUND,,montessoricensus.org,private
Bright Horizons Montessori at Greenwood Plaza,NOT_FOUND,CO,Englewood,NOT_FOUND,,montessoricensus.org,private
Bright Horizons Montessori at Denver Place,NOT_FOUND,CO,Denver,(303) 293-2743,http://schools.brighthorizons.com/co/denver/denverplace,montessoricensus.org,private
